output_file,policy_id,accuracy
test_policy.json,    "policy": {,}
ArccaGAFunctions.py,from ARCCAPythonTool import ArccaTool,results:
PsoAugment.py,,print(technique)
create_thresholded_policy.py,import os,f:
output_check.py,,f:
genetic_augment_math_analysis.py,import numpy as np,f.write("\n".join(results_rows))
output-4185618.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00969,0.6157
output-2837491.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00064_00009,0.6157
output-4004597.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00245,0.6157
output-3767618.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00069,0.6157
output-4078361.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00567,0.6157
output-3933968.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00168,0.6157
output-3701609.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00014,0.6157
output-4022721.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00352,0.6157
output-4465692.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01066,0.6156
output-4215141.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01000,0.6156
output-4079030.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00609,0.6156
output-4023304.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00411,0.6156
output-4140618.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00884,0.6156
output-4140401.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00844,0.6156
output-2836707.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00014_00007,0.6156
output-4140616.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00882,0.6156
output-4058068.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00455,0.6155
output-2837527.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00067_00009,0.6155
output-4140419.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00843,0.6155
output-3891339.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00103,0.6155
output-4009191.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00253,0.6155
output-2837696.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00081_00005,0.6155
output-2837332.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00055_00009,0.6155
output-4079322.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00690,0.6155
output-4068296.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00509,0.6154
output-3895299.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00124,0.6154
output-3964164.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00192,0.6154
output-4044387.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00433,0.6154
output-2837049.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00035_00005,0.6154
output-4079289.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00684,0.6154
output-4458218.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01024,0.6154
output-4078978.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00598,0.6154
output-2837280.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00052_00004,0.6154
output-4156210.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00929,0.6154
output-4140403.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00846,0.6154
output-4023232.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00416,0.6153
output-3921155.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00154,0.6153
output-3889322.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00102,0.6153
output-3846981.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00060,0.6153
output-2837202.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00046_00006,0.6153
output-3975239.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00210,0.6153
output-4129617.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00775,0.6153
output-4079059.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00612,0.6152
output-4468443.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01094,0.6152
output-4185613.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00964,0.6152
output-4054389.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00449,0.6152
output-4460255.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01035,0.6152
output-2836830.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00021_00005,0.6152
output-4156208.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00927,0.6152
output-2838310.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00099_00009,0.6151
output-4131462.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00789,0.6151
output-2837045.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00035_00001,0.6151
output-4079136.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00638,0.6151
output-4464785.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01052,0.6151
output-2838025.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00093_00001,0.6151
output-3695189.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00015,0.6151
output-4079248.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00675,0.6151
output-4022925.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00386,0.615
output-3728044.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00035,0.615
output-2837293.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00053_00006,0.615
output-2837146.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00043_00009,0.615
output-4020199.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00312,0.615
output-4022743.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00366,0.615
output-2837360.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00057_00005,0.615
output-4023137.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00407,0.615
output-2837681.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00080_00004,0.6149
output-4009960.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00262,0.6149
output-2837196.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00046_00000,0.6149
output-4466795.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01077,0.6148
output-4057092.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00458,0.6148
output-4185604.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00961,0.6148
output-4464969.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01064,0.6148
output-2838234.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00098_00001,0.6148
output-3892960.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00124,0.6148
output-3684421.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00002,0.6148
output-4058070.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00457,0.6147
output-4079051.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00616,0.6147
output-3853091.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00063,0.6147
output-3975248.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00219,0.6147
output-4079296.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00690,0.6147
output-2836522.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00003_00007,0.6146
output-4079021.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00600,0.6146
output-3866283.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00081,0.6146
output-4089200.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00745,0.6145
output-3289238.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00689,0.6145
output-4023172.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00402,0.6144
output-3927616.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00168,0.6144
output-2836912.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00027_00004,0.6144
output-4134880.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00801,0.6144
output-4212195.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00993,0.6144
output-3743928.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00047,0.6144
output-3914748.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00143,0.6143
output-4061777.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00461,0.6143
output-4071270.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00527,0.6143
output-4009958.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00260,0.6143
output-3771420.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00064,0.6143
output-4131459.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00786,0.6142
output-3778264.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00080,0.6142
output-4160946.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00931,0.6142
output-2837991.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00092_00003,0.6141
output-3847011.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00069,0.6141
output-4079256.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00673,0.6141
output-4147381.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00919,0.6141
output-2837623.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00076_00000,0.6141
output-2837078.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00038_00002,0.614
output-2836844.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00022_00009,0.614
output-4069872.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00511,0.614
output-4079230.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00668,0.614
output-4061784.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00468,0.614
output-4061804.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00463,0.614
output-3917744.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00150,0.6139
output-3842212.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00057,0.6139
output-3979206.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00227,0.6138
output-4464973.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01068,0.6138
output-3834828.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00049,0.6138
output-3820399.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00001,0.6137
output-3743921.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00040,0.6137
output-4135607.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00809,0.6137
output-2837054.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00036_00000,0.6137
output-4209787.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00993,0.6137
output-4147377.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00915,0.6137
output-4456625.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01025,0.6137
output-4129085.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00770,0.6137
output-4151779.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00925,0.6136
output-4458222.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01028,0.6136
output-4079123.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00637,0.6135
output-4463233.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01041,0.6135
output-3921152.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00151,0.6135
output-3937159.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00176,0.6134
output-4459495.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01034,0.6134
output-4017635.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00297,0.6134
output-4464082.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01055,0.6134
output-3891370.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00112,0.6134
output-2837236.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00049_00008,0.6134
output-3879551.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00093,0.6134
output-4022926.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00387,0.6134
output-4018053.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00303,0.6134
output-4464792.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01059,0.6134
output-3937179.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00178,0.6133
output-3682386.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00003,0.6133
output-4219259.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01002,0.6133
output-4459496.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01035,0.6133
output-4190549.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00961,0.6133
output-4212193.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00991,0.6133
output-2837757.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00086_00001,0.6133
output-4079290.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00685,0.6133
output-4129621.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00779,0.6132
output-2836835.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00022_00000,0.6132
output-2837600.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00073_00007,0.6132
output-2837364.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00057_00009,0.6132
output-2836795.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00019_00006,0.6132
output-3713565.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00023,0.6132
output-2837141.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00043_00004,0.6132
output-3767610.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00066,0.6131
output-3826440.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00019,0.6131
output-3859336.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00076,0.6131
output-4018058.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00308,0.6131
output-4079010.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00601,0.6131
output-4145123.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00910,0.613
output-4022744.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00367,0.613
output-4134385.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00805,0.613
output-4193057.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00979,0.613
output-3732860.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00030,0.6129
output-3723509.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00023,0.6129
output-3866285.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00083,0.6129
output-4043512.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00430,0.6128
output-4022699.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00355,0.6128
output-4069371.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00516,0.6128
output-4007124.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00255,0.6128
output-4023363.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00424,0.6128
output-4221576.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01012,0.6128
output-4468054.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01093,0.6127
output-4182982.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00954,0.6127
output-4072079.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00539,0.6127
output-4160971.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00936,0.6127
output-4140475.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00857,0.6127
output-3826435.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00014,0.6127
output-4138997.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00828,0.6127
output-4079239.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00676,0.6126
output-2837742.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00085_00004,0.6126
output-3891358.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00112,0.6126
output-4079146.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00646,0.6126
output-2944131.o,policy_id: test_pso_exp_0001_120e_10p_1-20_00063,0.6126
output-2838309.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00099_00008,0.6125
output-4071478.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00532,0.6125
output-4059953.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00455,0.6125
output-4078753.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00578,0.6125
output-4009967.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00269,0.6124
output-4062416.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00479,0.6123
output-2837462.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00063_00002,0.6123
output-4464059.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01051,0.6123
output-4069880.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00519,0.6123
output-4022656.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00348,0.6122
output-2837668.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00079_00002,0.6122
output-4078976.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00596,0.6122
output-4079279.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00684,0.6121
output-2836777.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00018_00000,0.6121
output-4004600.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00248,0.6121
output-4465301.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_01067,0.6121
output-4079219.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00667,0.612
output-2837025.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00033_00003,0.612
output-3845326.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00056,0.612
output-4021870.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00333,0.612
output-4076179.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00553,0.612
output-2836610.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00006_00008,0.612
output-2836816.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00020_00007,0.612
output-2837103.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00040_00005,0.612
output-3891376.o,policy_id: tabu_AutoAugmentBasedPopulation_exp_0001_20e_100ls_25-2_00001_00118,0.6119
output-2837082.o,policy_id: AutoAugmentBasedPopulation_exp_0001_20e_10p_25-2_00038_00006,0.6119
